kepid,koi_disposition,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
12470844,CONFIRMED,296.36652,51.319519,0,0,0,0,60.4189369,0.0005043,-0.0005043,181.16367,0.00625,-0.00625,0.094,0.359,-0.094,5.039,0.184,-0.184,931.3,49.6,-49.6,2.36,0.34,-0.2,390,NA,NA,5.49,2.58,-1.4,5354,159,-159,4.587,0.032,-0.104,0.788,0.113,-0.066
12644822,CONFIRMED,289.11221,51.737381,0,0,0,0,12.611904345,6.65e-06,-6.65e-06,180.892284,0.000413,-0.000413,0.55,0.065,-0.128,5.1497,0.0592,-0.0592,6105.6,27.6,-27.6,7.4,2.2,-0.73,753,NA,NA,76.15,66.33,-21.39,5795,156,-173,4.508,0.039,-0.208,0.919,0.273,-0.091
2440757,FALSE POSITIVE,290.84369,37.728828,0,1,0,0,1.433769925,7.41e-07,-7.41e-07,170.403536,0.000397,-0.000397,1.268,5.652,-0.123,1.8868,0.0232,-0.0232,1976.3,20.4,-20.4,46.58,8.01,-8,1920,NA,NA,3209.29,1411.94,-1136.62,6017,72,-90,4.22,0.156,-0.117,1.339,0.23,-0.23
2445129,FALSE POSITIVE,291.84891,37.713501,0,1,1,0,10.31872301,2.846e-05,-2.846e-05,173.31543,0.00224,-0.00224,1.215,59.52,-0.463,3.836,0.121,-0.121,871.7,26.4,-26.4,28.59,8.61,-3.69,876,NA,NA,139.26,125.69,-46.77,5927,176,-193,4.409,0.084,-0.196,1.06,0.319,-0.137
2713049,CONFIRMED,291.43997,37.905659,0,0,0,0,2.539183147,5.073e-06,-5.073e-06,169.67494,0.0016,-0.0016,0.238,0.198,-0.238,2.4282,0.0559,-0.0559,382.1,11.4,-11.4,2.06,0.29,-0.28,1332,NA,NA,743.09,290.34,-212.44,5519,82,-74,4.35,0.126,-0.103,1.062,0.154,-0.14
3114167,CONFIRMED,290.87051,38.273628,0,0,0,0,6.770300385,9.537e-06,-9.537e-06,170.57662,0.00108,-0.00108,0.838,0.083,-0.589,2.0844,0.0454,-0.0454,1304,29.7,-29.7,2.77,0.46,-0.15,812,NA,NA,102.87,53.88,-21.24,5653,166,-166,4.656,0.028,-0.112,0.679,0.112,-0.037
3114661,FALSE POSITIVE,290.99689,38.28492,0,1,1,1,0.444291966,9.7e-08,-9.7e-08,169.865406,0.000169,-0.000169,1.258,0.334,-0.141,2.0792,0.0115,-0.0115,10967,45.9,-45.9,27.51,3.46,-1.73,1836,NA,NA,2706.26,1149.42,-599.58,5255,156,-156,4.678,0.028,-0.083,0.636,0.08,-0.04
3115833,CANDIDATE,291.28195,38.241669,0,0,0,0,10.181584004,6.188e-06,-6.188e-06,177.141891,0.000483,-0.000483,0.92,0.007,-0.005,3.5089,0.0331,-0.0331,5741.1,53.2,-53.2,7.73,2.17,-0.72,812,NA,NA,102.91,86.75,-28.91,5988,179,-197,4.541,0.048,-0.192,0.836,0.234,-0.078
4139816,CONFIRMED,286.07913,39.27832,0,0,0,0,20.06036336,5.839e-05,-5.839e-05,147.46554,0.00241,-0.00241,0.556,0.323,-0.368,3.3203,0.0754,-0.0754,1494.7,45.1,-45.1,1.96,0.13,-0.16,361,NA,NA,4,0.89,-0.9,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04
4139816,CONFIRMED,286.07913,39.27832,0,0,0,0,46.1842039,0.0002654,-0.0002654,165.23729,0.0043,-0.0043,0.013,0.415,-0.013,4.758,0.13,-0.13,1394.7,56.4,-56.4,1.83,0.12,-0.15,273,NA,NA,1.32,0.29,-0.3,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04
8395660,CONFIRMED,300.86398,44.337551,0,0,0,0,23.9800854,0.0002003,-0.0002003,147.537,0.00647,-0.00647,0.95,0.004,-0.66,5.351,0.177,-0.177,104,6.5,-6.5,1.31,0.2,-0.13,649,NA,NA,41.94,17.84,-10.73,5854,105,-117,4.406,0.09,-0.11,1.012,0.154,-0.103
4139816,CONFIRMED,286.07913,39.27832,0,0,0,0,7.82502168,3.89e-05,-3.89e-05,136.54995,0.00436,-0.00436,0.708,0.234,-0.487,2.186,0.12,-0.12,520.8,36.4,-36.4,1.2,0.08,-0.1,494,NA,NA,14.05,3.1,-3.19,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04
4275191,CONFIRMED,294.65524,39.308361,0,0,0,0,3.895936525,7.71e-07,-7.71e-07,170.527552,0.000157,-0.000157,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,8544.8,29.5,-29.5,7.34,1.53,-0.65,1005,NA,NA,241.62,155.31,-64.19,5557,167,-167,4.592,0.034,-0.136,0.774,0.161,-0.069
4476123,CONFIRMED,294.71063,39.52174,0,0,0,0,22.36646466,9.761e-05,-9.761e-05,175.45862,0.00354,-0.00354,0.4,0.066,-0.4,5.228,0.122,-0.122,986.8,35.1,-35.1,2.32,0.38,-0.16,536,NA,NA,19.45,10.29,-4.56,5395,160,-160,4.615,0.032,-0.104,0.734,0.122,-0.052
3351888,CONFIRMED,293.87192,38.422939,0,0,0,0,1.625522174,1.58e-07,-1.58e-07,170.8266564,7.61e-05,-7.61e-05,0.076,0.022,-0.076,2.38963,0.00338,-0.00338,7969,11.8,-11.8,9.73,1.41,-1.42,1579,NA,NA,1467.41,576.36,-452.24,5539,83,-74,4.322,0.137,-0.1,1.106,0.161,-0.161
3453214,CANDIDATE,293.81619,38.563568,0,0,0,0,19.620346923,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,0.458,0.08,-0.165,2.0038,0.0292,-0.0292,21725,85,-85,13.6,1.82,-0.92,643,NA,NA,40.39,14.34,-7.31,5710,76,-85,4.492,0.048,-0.112,0.905,0.121,-0.061
3554600,FALSE POSITIVE,293.94116,38.601101,1,0,1,0,7.544039,0.0001023,-0.0001023,171.7982,0.0105,-0.0105,1.175,33.63,-0.911,6.222,0.731,-0.731,322.6,28.2,-28.2,17.47,4.12,-1.65,838,NA,NA,116.46,81.18,-31.91,5657,152,-169,4.567,0.038,-0.152,0.824,0.194,-0.078
3641726,CANDIDATE,290.33362,38.72823,0,0,0,0,9.02930689,1.648e-05,-1.648e-05,177.20422,0.00142,-0.00142,0.024,0.401,-0.024,3.1449,0.0528,-0.0528,1019.8,21.9,-21.9,2.57,0.44,-0.26,757,NA,NA,77.75,43.01,-22.28,5349,167,-167,4.526,0.063,-0.108,0.82,0.141,-0.082
3734868,FALSE POSITIVE,287.69675,38.886452,0,1,0,0,10.328035714,3.762e-06,-3.762e-06,174.581054,0.000306,-0.000306,0.281,0.04,-0.064,7.7915,0.0272,-0.0272,16918,31.8,-31.8,13.28,3.64,-2.41,843,NA,NA,119.31,98.49,-48.58,5627,169,-169,4.359,0.18,-0.18,1.024,0.28,-0.186
3832474,CONFIRMED,285.28363,38.947281,0,0,0,0,143.2063047,0.0002348,-0.0002348,154.23552,0.0013,-0.0013,0.379,0.073,-0.273,8.9302,0.0961,-0.0961,10566,82.4,-82.4,8.9,0.82,-0.38,308,NA,NA,2.14,0.59,-0.35,5485,98,-120,4.556,0.014,-0.081,0.867,0.079,-0.037
8395660,CONFIRMED,300.86398,44.337551,0,0,0,0,6.164876,4.635e-05,-4.635e-05,135.63916,0.00661,-0.00661,0.646,0.323,-0.43,3.262,0.186,-0.186,55.8,4.3,-4.3,0.79,0.13,-0.08,1021,NA,NA,256.35,109.03,-65.57,5854,105,-117,4.406,0.09,-0.11,1.012,0.154,-0.103
3832474,CONFIRMED,285.28363,38.947281,0,0,0,0,60.32494216,3.207e-05,-3.207e-05,243.892578,0.000423,-0.000423,0.224,0.067,-0.146,6.6188,0.0327,-0.0327,20280,64,-64,12.19,1.11,-0.52,411,NA,NA,6.77,1.89,-1.09,5485,98,-120,4.556,0.014,-0.081,0.867,0.079,-0.037
3832474,CONFIRMED,285.28363,38.947281,0,0,0,0,29.1598615,0.0002534,-0.0002534,150.69922,0.00718,-0.00718,0.3619,0.0945,-0.3618,4.803,0.2,-0.2,488,43.5,-43.5,1.91,0.2,-0.07,524,NA,NA,17.85,5.61,-2.68,5485,99,-112,4.556,0.014,-0.094,0.867,0.092,-0.034
3836375,FALSE POSITIVE,286.92639,38.921631,0,0,1,1,1.540397253,2.702e-06,-2.702e-06,170.50479,0.0015,-0.0015,1.225,6.813,-0.101,2.1541,0.0846,-0.0846,816.1,25.7,-25.7,25.69,7.44,-2.33,1470,NA,NA,1105.68,965.56,-306.98,5663,171,-188,4.53,0.036,-0.204,0.915,0.265,-0.083
3838486,FALSE POSITIVE,287.74881,38.92955,0,0,1,1,2.99025443,1.168e-05,-1.168e-05,171.9834,0.00309,-0.00309,0.014,0.334,-0.014,5.414,0.113,-0.113,589.2,14.1,-14.1,1.7,0.1,-0.15,918,NA,NA,168.45,43.55,-45.45,4667,140,-154,4.578,0.048,-0.028,0.731,0.042,-0.063
3935914,CONFIRMED,285.21381,39.027481,0,0,0,0,1.594745374,1.13e-07,-1.13e-07,170.6483505,5.79e-05,-5.79e-05,0.514,0.022,-0.037,1.9604,0.0106,-0.0106,15044,20.3,-20.3,11.3,3.09,-1.33,1539,NA,NA,1329.42,1067.75,-412.98,5934,160,-178,4.491,0.065,-0.195,0.893,0.244,-0.105
3940418,CANDIDATE,287.09399,39.060719,0,0,0,0,4.783002698,5.432e-06,-5.432e-06,170.508434,0.000943,-0.000943,0.003,0.425,-0.003,2.335,0.0332,-0.0332,1008.7,16.6,-16.6,2.5,0.34,-0.19,886,NA,NA,145.48,66.39,-35.12,5170,155,-155,4.574,0.026,-0.097,0.807,0.111,-0.06
4049131,CONFIRMED,289.31543,39.153278,0,0,0,0,20.50588921,3.206e-05,-3.206e-05,181.43428,0.00122,-0.00122,0.26,0.151,-0.26,4.0595,0.0481,-0.0481,2105.5,31,-31,3.41,0.28,-0.31,518,NA,NA,17.06,5.47,-4.61,4905,148,-148,4.544,0.072,-0.044,0.761,0.063,-0.07
4139816,CONFIRMED,286.07913,39.27832,0,0,0,0,3.340218842,3.177e-06,-3.177e-06,171.979062,0.00075,-0.00075,0.466,0.002,-0.437,1.9104,0.0318,-0.0318,1632.6,26.6,-26.6,2.03,0.13,-0.17,656,NA,NA,43.73,9.67,-9.92,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04
5287983,FALSE POSITIVE,295.37805,40.493401,0,1,1,0,2.507089906,2.401e-06,-2.401e-06,171.002455,0.000835,-0.000835,1.255,16.5,-0.349,2.0067,0.0427,-0.0427,1339.2,24.7,-24.7,30.26,9.57,-3.19,1326,NA,NA,730.47,699.82,-230.11,5926,184,-226,4.506,0.054,-0.216,0.939,0.297,-0.099
5358241,CONFIRMED,290.46176,40.562462,0,0,0,0,18.64932728,5.202e-05,-5.202e-05,174.771,0.00224,-0.00224,0.08,0.329,-0.08,4.4056,0.0687,-0.0687,893.6,20.9,-20.9,3.12,0.47,-0.28,701,NA,NA,57.13,22.99,-12.26,5775,78,-78,4.405,0.066,-0.123,1.053,0.161,-0.094
10875245,CONFIRMED,297.02826,48.208611,0,0,0,0,4.90144976,1.07e-05,-1.07e-05,138.60548,0.00175,-0.00175,0.529,0.021,-0.46,4.1654,0.0585,-0.0585,140.7,2.9,-2.9,1.7,0.08,-0.05,1262,NA,NA,598.74,84.12,-66.83,5847,64,-75,4.191,0.02,-0.018,1.402,0.063,-0.046
5358241,CONFIRMED,290.46176,40.562462,0,0,0,0,9.75192101,4.829e-05,-4.829e-05,138.78608,0.0036,-0.0036,0.949,0.028,-0.673,4.793,0.181,-0.181,418,16.2,-16.2,2.76,0.43,-0.24,870,NA,NA,135.66,54.6,-29.09,5775,78,-78,4.405,0.066,-0.123,1.053,0.161,-0.094
5358241,CONFIRMED,290.46176,40.562462,0,0,0,0,38.5576546,0.0001765,-0.0001765,163.85063,0.00407,-0.00407,0.911,0.025,-0.663,5.794,0.199,-0.199,993,26.8,-26.8,4.02,0.62,-0.36,550,NA,NA,21.71,8.73,-4.66,5775,78,-78,4.405,0.066,-0.123,1.053,0.161,-0.094
5358624,CONFIRMED,290.58173,40.5774,0,0,0,0,3.525632539,1.5e-07,-1.5e-07,170.0479951,3.33e-05,-3.33e-05,0.12,0.006,-0.084,2.59959,0.00079,-0.00079,22335,13.1,-13.1,11.58,0.9,-0.48,975,NA,NA,213.12,50.79,-29.54,5150,82,-82,4.572,0.02,-0.064,0.793,0.062,-0.033
4544670,CANDIDATE,285.92001,39.624828,0,0,0,0,34.84398644,4.036e-05,-4.036e-05,172.633252,0.00094,-0.00094,0.934,0.575,-0.031,2.9315,0.0702,-0.0702,4523.6,82.5,-82.5,7.61,1.72,-0.91,511,NA,NA,16.1,11.1,-5.08,5509,166,-166,4.482,0.081,-0.15,0.871,0.196,-0.105
4664847,CONFIRMED,294.4899,39.771439,0,0,0,0,7.748094239,7.553e-06,-7.553e-06,174.997206,0.000765,-0.000765,0.517,0.237,-0.325,3.5957,0.043,-0.043,2472.1,25.7,-25.7,5.52,1.7,-0.56,964,NA,NA,204.39,186.49,-63.82,5973,169,-232,4.439,0.052,-0.221,1.085,0.334,-0.111
4725681,CONFIRMED,283.86639,39.898079,0,0,0,0,23.96793669,9.249e-05,-9.249e-05,186.22182,0.00305,-0.00305,0.416,0.053,-0.416,3.827,0.113,-0.113,1182.3,46.1,-46.1,1.8,0.1,-0.15,329,NA,NA,2.77,0.58,-0.64,3747,75,-83,4.728,0.042,-0.025,0.524,0.03,-0.044
4913852,CONFIRMED,288.81201,40.033401,0,0,0,0,8.11437482,1.092e-05,-1.092e-05,176.33968,0.00107,-0.00107,0.573,0,-0.468,2.2736,0.0447,-0.0447,1558,32,-32,2.1,0.14,-0.16,460,NA,NA,10.55,2.46,-2.31,3692,73,-83,4.753,0.032,-0.039,0.517,0.035,-0.039
4932348,FALSE POSITIVE,294.14789,40.055538,0,1,0,0,38.036729482,3.484e-06,-3.484e-06,196.934947,7.16e-05,-7.16e-05,0.501,0.003,-0.005,4.34617,0.00645,-0.00645,82872,83.3,-83.3,27.5,5.28,-2.27,500,NA,NA,14.81,8.85,-3.91,5575,166,-183,4.521,0.038,-0.152,0.932,0.179,-0.077
4936180,FALSE POSITIVE,295.11371,40.071171,0,1,0,0,4.64090031,1.485e-05,-1.485e-05,173.64638,0.00261,-0.00261,1.28,0.098,-0.07,35.512,0.274,-0.274,2450.6,11.7,-11.7,30.09,5.79,-3.14,1155,NA,NA,421.08,257.38,-124,6463,205,-205,4.5,0.087,-0.163,0.826,0.159,-0.086
11913073,FALSE POSITIVE,291.06152,50.265129,0,1,1,1,3.747838198,3.896e-06,-3.896e-06,171.66504,0.000902,-0.000902,1.121,1.104,-0.035,5.0642,0.0445,-0.0445,616,5.3,-5.3,13.65,3.11,-1.04,1031,NA,NA,266.76,180.49,-62.76,5514,149,-149,4.569,0.029,-0.162,0.826,0.188,-0.063
10875245,CONFIRMED,297.02826,48.208611,0,0,0,0,14.74914825,2.174e-05,-2.174e-05,138.77799,0.00118,-0.00118,0.173,0.262,-0.173,6.0995,0.044,-0.044,430.2,4.2,-4.2,2.89,0.13,-0.1,874,NA,NA,137.91,19.38,-15.39,5847,64,-75,4.191,0.02,-0.018,1.402,0.063,-0.046
5021899,CONFIRMED,294.77686,40.15374,0,0,0,0,21.81295996,7.229e-05,-7.229e-05,174.01085,0.00261,-0.00261,0.053,0.394,-0.053,4.3791,0.091,-0.091,1175.4,35.8,-35.8,3.38,0.91,-0.49,639,NA,NA,39.33,31.88,-13.85,5601,166,-166,4.41,0.116,-0.188,0.999,0.269,-0.145
5077629,FALSE POSITIVE,283.53845,40.217999,0,1,0,0,7.91936937,2.04e-06,-2.04e-06,172.181092,0.000202,-0.000202,0.733,0.01,-0.011,3.3148,0.0209,-0.0209,15148,49.8,-49.8,10.34,2.59,-0.87,814,NA,NA,104,77.2,-26.78,5690,154,-172,4.588,0.04,-0.16,0.776,0.195,-0.065
5115978,CANDIDATE,296.00699,40.295429,0,0,0,0,1.028436523,7.05e-07,-7.05e-07,170.228582,0.00054,-0.00054,1.5734,0.2599,-0.3164,1.8606,0.034,-0.034,8098,127,-127,72.77,27.71,-8.6,1947,NA,NA,3400.48,3879.25,-1109.02,6228,183,-219,4.428,0.077,-0.272,0.99,0.377,-0.117
5164255,CONFIRMED,283.25354,40.358189,0,0,0,0,15.37562369,1.017e-05,-1.017e-05,173.61402,0.000608,-0.000608,0.692,0.033,-0.066,3.3169,0.0645,-0.0645,15337,114,-114,11.01,0.44,-0.82,600,NA,NA,30.54,4.61,-5.99,4986,79,-79,4.496,0.075,-0.025,0.833,0.033,-0.062
5252423,CONFIRMED,283.22141,40.421829,0,0,0,0,8.10363271,2.032e-05,-2.032e-05,176.9486,0.00205,-0.00205,0.047,0.409,-0.047,3.161,0.0635,-0.0635,887.9,24.5,-24.5,2.11,0.18,-0.2,687,NA,NA,52.82,16.3,-14.35,4861,131,-146,4.574,0.054,-0.041,0.732,0.062,-0.068
5252423,CONFIRMED,283.22141,40.421829,0,0,0,0,4.71510843,1.941e-05,-1.941e-05,134.96178,0.00324,-0.00324,0.258,0.195,-0.258,2.506,0.103,-0.103,417.5,22,-22,1.46,0.12,-0.14,823,NA,NA,108.84,33.58,-29.57,4861,131,-146,4.574,0.054,-0.041,0.732,0.062,-0.068
5272878,CONFIRMED,291.14951,40.420521,0,0,0,0,6.365839713,8.06e-06,-8.06e-06,171.13575,0.001,-0.001,0.524,0.009,-0.46,2.9721,0.0408,-0.0408,780.7,13.1,-13.1,2.44,0.6,-0.21,914,NA,NA,165.33,121.73,-40.81,5776,155,-155,4.554,0.042,-0.168,0.849,0.212,-0.071
5283542,FALSE POSITIVE,294.22397,40.417858,0,0,1,0,5.97581754,1.118e-05,-1.118e-05,174.77602,0.00137,-0.00137,0.941,0.017,-0.618,3.065,0.185,-0.185,962.4,23.5,-23.5,3.86,1.32,-0.44,1047,NA,NA,284.25,295.54,-90.93,6108,193,-214,4.471,0.054,-0.216,0.997,0.341,-0.114
5649215,FALSE POSITIVE,298.96112,40.862808,0,0,1,1,2.446737317,3.089e-06,-3.089e-06,170.66951,0.00104,-0.00104,1.241,1.295,-0.135,4.7211,0.0546,-0.0546,1177.9,12.7,-12.7,26.25,6.9,-2.47,1261,NA,NA,597.19,461.45,-162.49,5764,154,-171,4.548,0.035,-0.184,0.863,0.227,-0.081
5651104,CONFIRMED,299.3161,40.82238,0,0,0,0,3.04033046,3.37e-07,-3.37e-07,169.9490106,8.86e-05,-8.86e-05,0.736,0.013,-0.024,1.8411,0.0168,-0.0168,10859,25.8,-25.8,8.99,0.8,-0.99,1021,NA,NA,257.29,86.59,-76.86,5035,151,-151,4.519,0.084,-0.063,0.791,0.071,-0.087
5792202,CONFIRMED,292.23676,41.08588,0,0,0,0,15.33528675,1.989e-05,-1.989e-05,174.00278,0.00103,-0.00103,0.773,0.006,-0.543,3.897,0.0771,-0.0771,3081.4,39,-39,5,0.49,-0.18,610,NA,NA,32.67,9.96,-4.63,5251,105,-105,4.581,0.01,-0.085,0.817,0.08,-0.029
10875245,CONFIRMED,297.02826,48.208611,0,0,0,0,7.95825328,7.673e-05,-7.673e-05,137.80219,0.00767,-0.00767,0.706,0.237,-0.494,4.377,0.229,-0.229,50,3.7,-3.7,1.06,0.05,-0.04,1074,NA,NA,314.15,44.14,-35.07,5847,64,-75,4.191,0.02,-0.018,1.402,0.063,-0.046
5792202,CONFIRMED,292.23676,41.08588,0,0,0,0,31.33046135,3.977e-05,-3.977e-05,153.43031,0.00103,-0.00103,0.798,0.021,-0.043,5.176,0.102,-0.102,5073.8,48.4,-48.4,6.5,0.64,-0.23,481,NA,NA,12.61,3.84,-1.79,5251,105,-105,4.581,0.01,-0.085,0.817,0.08,-0.029
5370302,FALSE POSITIVE,294.05676,40.549679,0,1,0,0,3.9043425,1.339e-06,-1.339e-06,173.393734,0.000266,-0.000266,0.709,0.011,-0.015,3.831,0.0271,-0.0271,16228,62.1,-62.1,12.28,3.56,-1.19,1104,NA,NA,351.05,298.42,-97.69,5810,157,-175,4.526,0.05,-0.2,0.898,0.26,-0.087
5372966,FALSE POSITIVE,294.74396,40.53392,0,1,0,0,9.286358079,5.46e-07,-5.46e-07,171.8214689,4.5e-05,-4.5e-05,0.377,0.009,-0.009,3.49949,0.00533,-0.00533,44791,32.8,-32.8,17.61,4.05,-1.87,796,NA,NA,95.03,66.72,-27.73,5670,169,-169,4.523,0.066,-0.154,0.821,0.189,-0.087
5376067,FALSE POSITIVE,295.50439,40.505489,0,1,0,0,3.951405455,2.258e-06,-2.258e-06,173.276125,0.000454,-0.000454,1.276,6.027,-0.214,2.1862,0.0267,-0.0267,2453.9,25.2,-25.2,31.44,8.94,-2.96,1133,NA,NA,388.71,333.12,-106.59,6046,182,-182,4.539,0.048,-0.204,0.869,0.247,-0.082
5436502,CONFIRMED,287.89713,40.637821,0,0,0,0,23.65369415,1.748e-05,-1.748e-05,171.376107,0.000603,-0.000603,0.008,0.169,-0.008,8.2183,0.021,-0.021,3341.8,13.2,-13.2,7.89,1.38,-1.52,731,NA,NA,67.65,33.37,-26.59,5739,114,-103,4.191,0.162,-0.108,1.384,0.242,-0.266
5436502,CONFIRMED,287.89713,40.637821,0,0,0,0,13.23352214,4.503e-05,-4.503e-05,140.32196,0.00275,-0.00275,0.014,0.399,-0.014,6.7372,0.0875,-0.0875,504.6,10.8,-10.8,3.06,0.54,-0.58,888,NA,NA,146.67,72.35,-57.65,5739,114,-103,4.191,0.162,-0.108,1.384,0.242,-0.266
5436502,CONFIRMED,287.89713,40.637821,0,0,0,0,6.15560285,2.704e-05,-2.704e-05,134.81656,0.00345,-0.00345,0.235,0.204,-0.235,4.9843,0.0994,-0.0994,285,8.6,-8.6,2.32,0.4,-0.45,1146,NA,NA,406.94,200.73,-159.95,5739,114,-103,4.191,0.162,-0.108,1.384,0.242,-0.266
5436502,CONFIRMED,287.89713,40.637821,0,0,0,0,2.090811305,9.571e-06,-9.571e-06,134.17462,0.00398,-0.00398,0.746,0.053,-0.521,3.388,0.106,-0.106,115.9,6.4,-6.4,1.62,0.28,-0.32,1642,NA,NA,1718.04,847.46,-675.28,5739,114,-103,4.191,0.162,-0.108,1.384,0.242,-0.266
10875245,CONFIRMED,297.02826,48.208611,0,0,0,0,3.180027898,7.278e-06,-7.278e-06,133.49863,0.00181,-0.00181,0.196,0.242,-0.196,3.5797,0.0558,-0.0558,120.3,2.7,-2.7,1.53,0.07,-0.05,1458,NA,NA,1066.86,149.88,-119.09,5847,64,-75,4.191,0.02,-0.018,1.402,0.063,-0.046
5436502,CONFIRMED,287.89713,40.637821,0,0,0,0,50.4467417,0.0006505,-0.0006505,178.5014,0.0103,-0.0103,0.379,0.111,-0.378,7.159,0.247,-0.247,370.3,20.1,-20.1,2.67,0.47,-0.51,568,NA,NA,24.64,12.16,-9.68,5739,114,-103,4.191,0.162,-0.108,1.384,0.242,-0.266
5456651,CONFIRMED,294.20215,40.66341,0,0,0,0,11.76307164,2.035e-05,-2.035e-05,180.93613,0.0013,-0.0013,0.048,0.393,-0.048,2.9076,0.05,-0.05,1037.3,23.9,-23.9,2.35,0.17,-0.08,616,NA,NA,33.99,8.24,-4.84,4959,99,NA,4.603,0.011,-0.06,0.756,0.054,-0.027
5456651,CONFIRMED,294.20215,40.66341,0,0,0,0,56.2279271,0.0003134,-0.0003134,132.29259,0.00471,-0.00471,0.7,0.208,-0.496,3.57,0.134,-0.134,862.7,44.9,-44.9,2.37,0.17,-0.09,366,NA,NA,4.22,1.02,-0.6,4959,99,0,4.603,0.011,-0.06,0.756,0.054,-0.027
5481416,FALSE POSITIVE,299.64285,40.691238,0,1,1,1,2.384052875,4.74e-06,-4.74e-06,171.58362,0.00163,-0.00163,1.178,5.685,-0.115,3.0918,0.0817,-0.0817,1268.1,29.9,-29.9,17.06,1.32,-1.6,1010,NA,NA,244.87,71.26,-67.02,4794,130,-144,4.58,0.063,-0.032,0.701,0.054,-0.066
5531576,CONFIRMED,291.15878,40.750271,0,0,0,0,7.953547,1.91e-05,-1.91e-05,174.66224,0.00182,-0.00182,0.3,0.145,-0.3,2.6312,0.0595,-0.0595,875.4,25.3,-25.3,2.25,0.07,-0.14,696,NA,NA,55.37,7.15,-10.12,4768,76,-85,4.536,0.056,-0.016,0.779,0.023,-0.049
5531576,CONFIRMED,291.15878,40.750271,0,0,0,0,4.14451656,1.44e-05,-1.44e-05,135.92831,0.00313,-0.00313,0.004,0.471,-0.003,2.3421,0.0984,-0.0984,391.8,19.8,-19.8,1.48,0.05,-0.09,864,NA,NA,132.08,17.05,-24.15,4768,76,-85,4.536,0.056,-0.016,0.779,0.023,-0.049
5534814,FALSE POSITIVE,292.21436,40.759762,0,1,0,0,4.859386384,1.272e-06,-1.272e-06,173.011469,0.000207,-0.000207,1.259,1.089,-0.178,2.2757,0.0122,-0.0122,6044.3,27.2,-27.2,38.33,12.8,-4.27,1114,NA,NA,364.23,358.71,-118.09,6072,168,-232,4.47,0.056,-0.224,0.988,0.33,-0.11
6291653,CONFIRMED,293.87811,41.66177,0,0,0,0,10.526294577,1.783e-06,-1.783e-06,176.522462,0.000136,-0.000136,0.644,0.031,-0.045,2.5211,0.0257,-0.0257,9768,26.4,-26.4,8.24,1.48,-0.8,713,NA,NA,61.16,34.56,-16.93,5386,159,-159,4.553,0.056,-0.104,0.793,0.143,-0.077
6392727,CONFIRMED,299.18686,41.74268,0,0,0,0,4.583520948,4.18e-06,-4.18e-06,169.973972,0.000733,-0.000733,0.045,0.319,-0.045,2.7055,0.0321,-0.0321,3812.1,44.5,-44.5,5.39,1.6,-0.53,1038,NA,NA,274.98,239.18,-77.52,5815,157,-175,4.54,0.038,-0.212,0.877,0.26,-0.087
6422070,CONFIRMED,283.31638,41.83712,0,0,0,0,3.76181843,1.14e-05,-1.14e-05,171.90364,0.00209,-0.00209,0.926,0,-0.663,3.5176,0.0901,-0.0901,510.6,16.4,-16.4,2.66,0.73,-0.26,1121,NA,NA,372.62,300.78,-104.51,5653,154,-171,4.472,0.062,-0.188,0.949,0.26,-0.093
6428700,CONFIRMED,286.5657,41.808399,0,0,0,0,8.20396958,1.488e-05,-1.488e-05,169.69138,0.00143,-0.00143,0.823,0.001,-0.58,2.9667,0.0529,-0.0529,1024.4,21.2,-21.2,3.01,0.24,-0.3,742,NA,NA,71.5,22.24,-20.23,5015,149,-149,4.499,0.09,-0.06,0.826,0.066,-0.083
6428700,CONFIRMED,286.5657,41.808399,0,0,0,0,14.49645186,6.36e-05,-6.36e-05,143.41659,0.00409,-0.00409,0.97,0.002,-0.663,4.016,0.305,-0.305,647.5,26.7,-26.7,3.01,0.24,-0.3,613,NA,NA,33.48,10.42,-9.47,5015,149,-149,4.499,0.09,-0.06,0.826,0.066,-0.083
5792202,CANDIDATE,292.23676,41.08588,0,0,0,0,6.54626149,2.668e-05,-2.668e-05,133.85964,0.00317,-0.00317,0.644,0.295,-0.438,2.75,0.111,-0.111,655.9,30,-30,2.19,0.22,-0.08,810,NA,NA,101.78,31.02,-14.45,5251,105,-105,4.581,0.01,-0.085,0.817,0.08,-0.029
